🕘️公告,#genre#
青海卫视,http://114.241.111.4:85/tsfile/live/51/1051_1.m3u8?key=txiptv$北京/联通酒店
宁夏卫视,http://114.241.111.4:85/tsfile/live/52/1052_1.m3u8?key=txiptv$北京/联通酒店
西藏卫视,http://114.241.111.4:85/tsfile/live/53/1053_1.m3u8?key=txiptv$北京/联通酒店
内蒙古卫视,http://114.241.111.4:85/tsfile/live/50/1050_1.m3u8?key=txiptv$北京/联通酒店
纪实科教,http://114.241.111.4:85/tsfile/live/18/1018_1.m3u8?key=txiptv$北京/联通酒店
北京文艺,http://114.241.111.4:85/tsfile/live/17/1017_1.m3u8?key=txiptv$北京/联通酒店
北京影视,http://114.241.111.4:85/tsfile/live/19/1019_1.m3u8?key=txiptv$北京/联通酒店
北京财经,http://114.241.111.4:85/tsfile/live/20/1020_1.m3u8?key=txiptv$北京/联通酒店
北京生活,http://114.241.111.4:85/tsfile/live/22/1022_1.m3u8?key=txiptv$北京/联通酒店
北京新闻,http://114.241.111.4:85/tsfile/live/24/1024_1.m3u8?key=txiptv$北京/联通酒店
北京体育,http://114.241.111.4:85/tsfile/live/25/1025_1.m3u8?key=txiptv$北京/联通酒店
北京IPTV-4K,http://114.241.111.4:85/tsfile/live/21/1021_1.m3u8?key=txiptv$北京/联通酒店

安徽联通-高峰卡,#genre#
CCTV1,http://ahmaslt.sohu.blog:8000/hls/1/index.m3u8
CCTV2,http://ahmaslt.sohu.blog:8000/hls/2/index.m3u8
CCTV3,http://ahmaslt.sohu.blog:8000/hls/3/index.m3u8
CCTV4,http://ahmaslt.sohu.blog:8000/hls/4/index.m3u8
CCTV5,http://ahmaslt.sohu.blog:8000/hls/5/index.m3u8
CCTV5+,http://ahmaslt.sohu.blog:8000/hls/18/index.m3u8
CCTV6,http://ahmaslt.sohu.blog:8000/hls/6/index.m3u8
CCTV7,http://ahmaslt.sohu.blog:8000/hls/7/index.m3u8
CCTV8,http://ahmaslt.sohu.blog:8000/hls/8/index.m3u8
CCTV9,http://ahmaslt.sohu.blog:8000/hls/9/index.m3u8
CCTV10,http://ahmaslt.sohu.blog:8000/hls/10/index.m3u8
CCTV11,http://ahmaslt.sohu.blog:8000/hls/11/index.m3u8
CCTV12,http://ahmaslt.sohu.blog:8000/hls/12/index.m3u8
CCTV13,http://ahmaslt.sohu.blog:8000/hls/13/index.m3u8
CCTV14,http://ahmaslt.sohu.blog:8000/hls/14/index.m3u8
CCTV15,http://ahmaslt.sohu.blog:8000/hls/15/index.m3u8
CCTV17,http://ahmaslt.sohu.blog:8000/hls/16/index.m3u8
CGTN,http://ahmaslt.sohu.blog:8000/hls/20/index.m3u8$标清
CETV1,http://ahmaslt.sohu.blog:8000/hls/19/index.m3u8
CETV2,http://ahmaslt.sohu.blog:8000/hls/21/index.m3u8$标清
CETV4,http://ahmaslt.sohu.blog:8000/hls/22/index.m3u8$标清
湖南卫视,http://ahmaslt.sohu.blog:8000/hls/44/index.m3u8
深圳卫视,http://ahmaslt.sohu.blog:8000/hls/56/index.m3u8
江苏卫视,http://ahmaslt.sohu.blog:8000/hls/38/index.m3u8
浙江卫视,http://ahmaslt.sohu.blog:8000/hls/42/index.m3u8 
东方卫视,http://ahmaslt.sohu.blog:8000/hls/25/index.m3u8
北京卫视,http://ahmaslt.sohu.blog:8000/hls/29/index.m3u8
安徽卫视,http://ahmaslt.sohu.blog:8000/hls/23/index.m3u8
天津卫视,http://ahmaslt.sohu.blog:8000/hls/32/index.m3u8
山东卫视,http://ahmaslt.sohu.blog:8000/hls/34/index.m3u8
河北卫视,http://ahmaslt.sohu.blog:8000/hls/40/index.m3u8
贵州卫视,http://ahmaslt.sohu.blog:8000/hls/46/index.m3u8
辽宁卫视,http://ahmaslt.sohu.blog:8000/hls/48/index.m3u8
黑龙江卫视,http://ahmaslt.sohu.blog:8000/hls/52/index.m3u8
湖北卫视,http://ahmaslt.sohu.blog:8000/hls/43/index.m3u8$标清
东南卫视,http://ahmaslt.sohu.blog:8000/hls/24/index.m3u8$标清
云南卫视,http://ahmaslt.sohu.blog:8000/hls/26/index.m3u8$标清
兵团卫视,http://ahmaslt.sohu.blog:8000/hls/27/index.m3u8$标清
内蒙古卫视,http://ahmaslt.sohu.blog:8000/hls/28/index.m3u8$标清
吉林卫视,http://ahmaslt.sohu.blog:8000/hls/30/index.m3u8$标清
四川卫视,http://ahmaslt.sohu.blog:8000/hls/31/index.m3u8$标清
宁夏卫视,http://ahmaslt.sohu.blog:8000/hls/33/index.m3u8$标清
山西卫视,http://ahmaslt.sohu.blog:8000/hls/35/index.m3u8$标清
广东卫视,http://ahmaslt.sohu.blog:8000/hls/36/index.m3u8$标清
广西卫视,http://ahmaslt.sohu.blog:8000/hls/37/index.m3u8$标清
江西卫视,http://ahmaslt.sohu.blog:8000/hls/39/index.m3u8$标清
河南卫视,http://ahmaslt.sohu.blog:8000/hls/41/index.m3u8$标清
甘肃卫视,http://ahmaslt.sohu.blog:8000/hls/45/index.m3u8$标清
重庆卫视,http://ahmaslt.sohu.blog:8000/hls/49/index.m3u8$标清
陕西卫视,http://ahmaslt.sohu.blog:8000/hls/50/index.m3u8$标清
青海卫视,http://ahmaslt.sohu.blog:8000/hls/51/index.m3u8$标清
厦门卫视,http://ahmaslt.sohu.blog:8000/hls/53/index.m3u8$标清
新疆卫视,http://ahmaslt.sohu.blog:8000/hls/54/index.m3u8$标清
西藏卫视,http://ahmaslt.sohu.blog:8000/hls/55/index.m3u8$标清
山东教育卫视,http://ahmaslt.sohu.blog:8000/hls/57/index.m3u8$标清
海南卫视,http://ahmaslt.sohu.blog:8000/hls/59/index.m3u8$标清

 

安徽移动-高峰卡,#genre#
CCTV1,http://ah2.sohu.blog:8000/hls/1/index.m3u8$安徽移动-高峰卡
CCTV2,http://ah2.sohu.blog:8000/hls/2/index.m3u8
CCTV3,http://ah2.sohu.blog:8000/hls/3/index.m3u8
CCTV4,http://ah2.sohu.blog:8000/hls/4/index.m3u8
CCTV5,http://ah2.sohu.blog:8000/hls/5/index.m3u8
CCTV5+,http://ah2.sohu.blog:8000/hls/6/index.m3u8
CCTV6,http://ah2.sohu.blog:8000/hls/7/index.m3u8
CCTV7,http://ah2.sohu.blog:8000/hls/8/index.m3u8
CCTV8,http://ah2.sohu.blog:8000/hls/9/index.m3u8
CCTV9,http://ah2.sohu.blog:8000/hls/10/index.m3u8
CCTV10,http://ah2.sohu.blog:8000/hls/11/index.m3u8
CCTV11,http://ah2.sohu.blog:8000/hls/12/index.m3u8
CCTV12,http://ah2.sohu.blog:8000/hls/13/index.m3u8
CCTV13,http://ah2.sohu.blog:8000/hls/14/index.m3u8
CCTV14,http://ah2.sohu.blog:8000/hls/15/index.m3u8
CCTV15,http://ah2.sohu.blog:8000/hls/16/index.m3u8
CGTN,http://ah2.sohu.blog:8000/hls/17/index.m3u8$标清
安徽新闻,http://ah2.sohu.blog:8000/hls/18/index.m3u8$标清
安徽生活,http://ah2.sohu.blog:8000/hls/19/index.m3u8$标清
安徽科创,http://ah2.sohu.blog:8000/hls/20/index.m3u8$标清
新闻综合,http://ah2.sohu.blog:8000/hls/21/index.m3u8$标清
安徽经济,http://ah2.sohu.blog:8000/hls/22/index.m3u8
安徽公共,http://ah2.sohu.blog:8000/hls/23/index.m3u8
安徽影视,http://ah2.sohu.blog:8000/hls/24/index.m3u8
安徽综艺,http://ah2.sohu.blog:8000/hls/25/index.m3u8
安徽卫视,http://ah2.sohu.blog:8000/hls/26/index.m3u8
北京卫视,http://ah2.sohu.blog:8000/hls/27/index.m3u8
东方卫视,http://ah2.sohu.blog:8000/hls/28/index.m3u8
浙江卫视,http://ah2.sohu.blog:8000/hls/29/index.m3u8
广东卫视,http://ah2.sohu.blog:8000/hls/30/index.m3u8$标清
湖南卫视,http://ah2.sohu.blog:8000/hls/31/index.m3u8
江苏卫视,http://ah2.sohu.blog:8000/hls/32/index.m3u8
深圳卫视,http://ah2.sohu.blog:8000/hls/33/index.m3u8
山东卫视,http://ah2.sohu.blog:8000/hls/34/index.m3u8
四川卫视,http://ah2.sohu.blog:8000/hls/35/index.m3u8
重庆卫视,http://ah2.sohu.blog:8000/hls/36/index.m3u8
河南卫视,http://ah2.sohu.blog:8000/hls/37/index.m3u8
福建东南卫视,http://ah2.sohu.blog:8000/hls/38/index.m3u8
河北卫视,http://ah2.sohu.blog:8000/hls/39/index.m3u8
云南卫视,http://ah2.sohu.blog:8000/hls/40/index.m3u8
湖北卫视,http://ah2.sohu.blog:8000/hls/41/index.m3u8
天津卫视,http://ah2.sohu.blog:8000/hls/42/index.m3u8
陕西卫视,http://ah2.sohu.blog:8000/hls/43/index.m3u8
江西卫视,http://ah2.sohu.blog:8000/hls/44/index.m3u8
山西卫视,http://ah2.sohu.blog:8000/hls/45/index.m3u8$标清
贵州,http://ah2.sohu.blog:8000/hls/46/index.m3u8
辽宁卫视,http://ah2.sohu.blog:8000/hls/47/index.m3u8
黑龙江卫视,http://ah2.sohu.blog:8000/hls/48/index.m3u8
内蒙古卫视,http://ah2.sohu.blog:8000/hls/49/index.m3u8$标清
重庆经典,http://ah2.sohu.blog:8000/hls/50/index.m3u8

湖南/常德/联通--高峰,#genre#
CCTV1-综合,http://42.49.128.211:85/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&down=1
CCTV2-财经,http://42.49.128.211:85/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&down=1
CCTV3-综艺,http://42.49.128.211:85/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&down=1
CCTV4-国际,http://42.49.128.211:85/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&down=1
CCTV5-体育,http://42.49.128.211:85/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&down=1
CCTV6-电影,http://42.49.128.211:85/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&down=1
CCTV7-军农,http://42.49.128.211:85/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&down=1
CCTV8-电视剧,http://42.49.128.211:85/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&down=1
CCTV10-科教,http://42.49.128.211:85/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&down=1
CCTV11-戏曲,http://42.49.128.211:85/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&down=1
CCTV12-社会与法,http://42.49.128.211:85/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&down=1
CCTV13-新闻,http://42.49.128.211:85/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&down=1
CCTV14-少儿,http://42.49.128.211:85/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&down=1
CCTV17,http://42.49.128.211:85/tsfile/live/0019_1.m3u8?key=txiptv&playlive=1&down=1
CGTN,http://42.49.128.211:85/tsfile/live/1069_1.m3u8?key=txiptv&playlive=1&down=1
中国教育1,http://42.49.128.211:85/tsfile/live/1035_1.m3u8?key=txiptv&playlive=1&down=1
湖南卫视,http://42.49.128.211:85/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&down=1
湖南公共,http://42.49.128.211:85/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&down=1
湖南娱乐,http://42.49.128.211:85/tsfile/live/1076_1.m3u8?key=txiptv&playlive=1&down=1
湖南电影,http://42.49.128.211:85/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&down=1
湖南电视剧,http://42.49.128.211:85/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&down=1
湖南经视,http://42.49.128.211:85/tsfile/live/1102_1.m3u8?key=txiptv&playlive=1&down=1
湖南都市,http://42.49.128.211:85/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&down=1
湖南教育,http://42.49.128.211:85/tsfile/live/1075_1.m3u8?key=txiptv&playlive=1&down=1
金鹰纪实,http://42.49.128.211:85/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&down=1
常德公共,http://42.49.128.211:85/tsfile/live/1037_1.m3u8?key=txiptv&playlive=1&down=1
常德新闻,http://42.49.128.211:85/tsfile/live/1036_1.m3u8?key=txiptv&playlive=1&down=1
都市剧场,http://42.49.128.211:85/tsfile/live/1025_1.m3u8?key=txiptv&playlive=1&down=1
安乡综合,http://42.49.128.211:85/tsfile/live/1052_1.m3u8?key=txiptv&playlive=1&down=1
东方卫视,http://42.49.128.211:85/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&down=1
内蒙古卫视,http://42.49.128.211:85/tsfile/live/0109_1.m3u8?key=txiptv&playlive=1&down=1
北京卫视,http://42.49.128.211:85/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&down=1
吉林卫视,http://42.49.128.211:85/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&down=1
天津卫视,http://42.49.128.211:85/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&down=1
宁夏卫视,http://42.49.128.211:85/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&down=1
安徽卫视,http://42.49.128.211:85/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&down=1
山西卫视,http://42.49.128.211:85/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&down=1
广东卫视,http://42.49.128.211:85/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&down=1
延边卫视,http://42.49.128.211:85/tsfile/live/1034_1.m3u8?key=txiptv&playlive=1&down=1
新疆卫视,http://42.49.128.211:85/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&down=1
江苏卫视,http://42.49.128.211:85/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&down=1
江西卫视,http://42.49.128.211:85/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&down=1
浙江卫视,http://42.49.128.211:85/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&down=1
深圳卫视,http://42.49.128.211:85/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&down=1
湖北卫视,http://42.49.128.211:85/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&down=1
贵州卫视,http://42.49.128.211:85/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&down=1
辽宁卫视,http://42.49.128.211:85/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&down=1
重庆卫视,http://42.49.128.211:85/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&down=1
优优宝贝,http://42.49.128.211:85/tsfile/live/1067_1.m3u8?key=txiptv&playlive=1&down=1
CHC家庭影院,http://42.49.128.211:85/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&down=1
CHC高清电影,http://42.49.128.211:85/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&down=1
CHC动作电影,http://42.49.128.211:85/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&down=1
四海钓鱼,http://42.49.128.211:85/tsfile/live/1081_1.m3u8?key=txiptv&playlive=1&down=1
中华美食,http://42.49.128.211:85/tsfile/live/1065_1.m3u8?key=txiptv&playlive=1&down=1
劲爆体育,http://42.49.128.211:85/tsfile/live/1050_1.m3u8?key=txiptv&playlive=1&down=1
天元围棋,http://42.49.128.211:85/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&down=1
快乐购,http://42.49.128.211:85/tsfile/live/1027_1.m3u8?key=txiptv&playlive=1&down=1
摄影频道,http://42.49.128.211:85/tsfile/live/1051_1.m3u8?key=txiptv&playlive=1&down=1
标清试播1,http://42.49.128.211:85/tsfile/live/1062_1.m3u8?key=txiptv&playlive=1&down=1
标清试播2,http://42.49.128.211:85/tsfile/live/1064_1.m3u8?key=txiptv&playlive=1&down=1
游戏风云,http://42.49.128.211:85/tsfile/live/1043_1.m3u8?key=txiptv&playlive=1&down=1
法治天地,http://42.49.128.211:85/tsfile/live/1046_1.m3u8?key=txiptv&playlive=1&down=1
移动戏曲,http://42.49.128.211:85/tsfile/live/1049_1.m3u8?key=txiptv&playlive=1&down=1
茶频道,http://42.49.128.211:85/tsfile/live/1042_1.m3u8?key=txiptv&playlive=1&down=1
财富天下,http://42.49.128.211:85/tsfile/live/1053_1.m3u8?key=txiptv&playlive=1&down=1

郑州/移动广东,#genre#
CCTV1,http://zmgd.zyrnet.com:8888/hls/1/index.m3u8
CCTV2,http://zmgd.zyrnet.com:8888/hls/2/index.m3u8
CCTV3,http://zmgd.zyrnet.com:8888/hls/3/index.m3u8
CCTV4,http://zmgd.zyrnet.com:8888/hls/77/index.m3u8
CCTV5,http://zmgd.zyrnet.com:8888/hls/81/index.m3u8
CCTV6,http://zmgd.zyrnet.com:8888/hls/6/index.m3u8
CCTV7,http://zmgd.zyrnet.com:8888/hls/111/index.m3u8
CCTV8,http://zmgd.zyrnet.com:8888/hls/8/index.m3u8
CCTV9,http://zmgd.zyrnet.com:8888/hls/9/index.m3u8
CCTV10,http://zmgd.zyrnet.com:8888/hls/10/index.m3u8
CCTV11,http://zmgd.zyrnet.com:8888/hls/11/index.m3u8
CCTV12,http://zmgd.zyrnet.com:8888/hls/12/index.m3u8
CCTV13,http://zmgd.zyrnet.com:8888/hls/13/index.m3u8
CCTV14,http://zmgd.zyrnet.com:8888/hls/14/index.m3u8
CCTV15,http://zmgd.zyrnet.com:8888/hls/15/index.m3u8
CCTV17,http://zmgd.zyrnet.com:8888/hls/17/index.m3u8$标清
CETV1,http://zmgd.zyrnet.com:8888/hls/16/index.m3u8
CETV2,http://zmgd.zyrnet.com:8888/hls/49/index.m3u8
CETV4,http://zmgd.zyrnet.com:8888/hls/70/index.m3u8
凤凰中文,http://zmgd.zyrnet.com:8888/hls/110/index.m3u8
凤凰资讯,http://zmgd.zyrnet.com:8888/hls/109/index.m3u8
广东卫视,http://zmgd.zyrnet.com:8888/hls/33/index.m3u8
广西卫视,http://zmgd.zyrnet.com:8888/hls/31/index.m3u8
海南卫视,http://zmgd.zyrnet.com:8888/hls/60/index.m3u8
深圳卫视,http://zmgd.zyrnet.com:8888/hls/32/index.m3u8
东南卫视,http://zmgd.zyrnet.com:8888/hls/43/index.m3u8
北京卫视,http://zmgd.zyrnet.com:8888/hls/79/index.m3u8
天津卫视,http://zmgd.zyrnet.com:8888/hls/50/index.m3u8
浙江卫视,http://zmgd.zyrnet.com:8888/hls/52/index.m3u8
安徽卫视,http://zmgd.zyrnet.com:8888/hls/46/index.m3u8
江苏卫视,http://zmgd.zyrnet.com:8888/hls/44/index.m3u8
江西卫视,http://zmgd.zyrnet.com:8888/hls/56/index.m3u8
重庆卫视,http://zmgd.zyrnet.com:8888/hls/59/index.m3u8
四川卫视,http://zmgd.zyrnet.com:8888/hls/55/index.m3u8
云南卫视,http://zmgd.zyrnet.com:8888/hls/62/index.m3u8
贵州卫视,http://zmgd.zyrnet.com:8888/hls/34/index.m3u8
吉林卫视,http://zmgd.zyrnet.com:8888/hls/61/index.m3u8
河南卫视,http://zmgd.zyrnet.com:8888/hls/18/index.m3u8
湖北卫视,http://zmgd.zyrnet.com:8888/hls/40/index.m3u8
湖南卫视,http://zmgd.zyrnet.com:8888/hls/36/index.m3u8
甘肃卫视,http://zmgd.zyrnet.com:8888/hls/58/index.m3u8
西藏卫视,http://zmgd.zyrnet.com:8888/hls/65/index.m3u8
辽宁卫视,http://zmgd.zyrnet.com:8888/hls/41/index.m3u8
宁夏卫视,http://zmgd.zyrnet.com:8888/hls/51/index.m3u8
山东卫视,http://zmgd.zyrnet.com:8888/hls/53/index.m3u8
山西卫视,http://zmgd.zyrnet.com:8888/hls/57/index.m3u8
新疆卫视,http://zmgd.zyrnet.com:8888/hls/64/index.m3u8
河北卫视,http://zmgd.zyrnet.com:8888/hls/47/index.m3u8
陕西卫视,http://zmgd.zyrnet.com:8888/hls/54/index.m3u8
青海卫视,http://zmgd.zyrnet.com:8888/hls/35/index.m3u8
黑龙江卫视,http://zmgd.zyrnet.com:8888/hls/63/index.m3u8
内蒙古卫视,http://zmgd.zyrnet.com:8888/hls/42/index.m3u8
农林卫视,http://zmgd.zyrnet.com:8888/hls/30/index.m3u8$标清
河南中牟生活,http://zmgd.zyrnet.com:8888/hls/20/index.m3u8
河南中牟综合,http://zmgd.zyrnet.com:8888/hls/116/index.m3u8
河南乡村,http://zmgd.zyrnet.com:8888/hls/28/index.m3u8
河南公共,http://zmgd.zyrnet.com:8888/hls/27/index.m3u8
河南戏曲,http://zmgd.zyrnet.com:8888/hls/113/index.m3u8 
河南新闻,http://zmgd.zyrnet.com:8888/hls/25/index.m3u8
河南民生,http://zmgd.zyrnet.com:8888/hls/22/index.m3u8
河南法治,http://zmgd.zyrnet.com:8888/hls/23/index.m3u8
河南电视剧,http://zmgd.zyrnet.com:8888/hls/24/index.m3u8
河南购物,http://zmgd.zyrnet.com:8888/hls/26/index.m3u8
河南都市,http://zmgd.zyrnet.com:8888/hls/21/index.m3u8
北京少儿,http://zmgd.zyrnet.com:8888/hls/73/index.m3u8
金鹰卡通,http://zmgd.zyrnet.com:8888/hls/37/index.m3u8
哈哈炫动1,http://zmgd.zyrnet.com:8888/hls/39/index.m3u8
嘉佳卡通,http://zmgd.zyrnet.com:8888/hls/74/index.m3u8
优漫卡通,http://zmgd.zyrnet.com:8888/hls/45/index.m3u8
河南中牟生活,http://zmgd.zyrnet.com:8888/hls/20/index.m3u8
重温经典,http://zmgd.zyrnet.com:8888/hls/29/index.m3u8
中牟综合,http://zmgd.zyrnet.com:8888/hls/19/index.m3u8


广东/揭阳/电信-高峰卡,#genre#
CCTV-1 综合,http://180.109.94.149:4022/udp/239.49.8.19:9614
CCTV-1超清,http://113.100.31.243:4022/udp/239.77.0.129:5146$
CCTV-1高清,http://113.100.31.243:4022/udp/239.77.0.119:5146
CCTV-1高清(CCTV -1综合高清),http://113.100.31.243:4022/udp/239.77.0.86:5146
CCTV-2 财经,http://180.109.94.149:4022/udp/239.49.8.50:9802
CCTV-2高清,http://113.100.31.243:4022/udp/239.77.1.158:5146
CCTV-2高清 (CAVS),http://113.100.31.243:4022/udp/239.253.43.17:5146
CCTV-2高清测试(CCTV -2财经高清),http://113.100.31.243:4022/udp/239.77.0.137:5146
CCTV-3 综艺,http://180.109.94.149:4022/udp/239.49.8.74:8000
CCTV-3超清 (CAVS),http://113.100.31.243:4022/udp/239.77.0.175:5146
CCTV-3高清,http://113.100.31.243:4022/udp/239.77.0.169:5146
CCTV-4 中文国际,http://180.109.94.149:4022/udp/239.49.8.51:9806
CCTV-4K 4K,http://113.100.31.243:4022/udp/239.77.0.194:5146
CCTV-4K 4K,http://113.100.31.243:4022/udp/239.77.1.180:5146
CCTV-4K 超高清,http://180.109.94.149:4022/udp/239.49.0.82:8000
CCTV-4欧洲高清,http://113.100.31.243:4022/udp/239.253.43.120:5146
CCTV-4美洲高清,http://113.100.31.243:4022/udp/239.253.43.121:5146
CCTV-4高清,http://113.100.31.243:4022/udp/239.77.1.163:5146
CCTV-4高清,http://113.100.31.243:4022/udp/239.77.0.78:5146
CCTV-5 体育,http://180.109.94.149:4022/udp/239.49.8.75:8000
CCTV-5+ 体育赛事,http://180.109.94.149:4022/udp/239.49.8.18:9610
CCTV-5+高清,http://113.100.31.243:4022/udp/239.77.1.31:5146
CCTV-5+高清,http://113.100.31.243:4022/udp/239.77.0.87:5146
CCTV-5超清 (CAVS),http://113.100.31.243:4022/udp/239.77.0.177:5146
CCTV-5高清,http://113.100.31.243:4022/udp/239.77.0.170:5146
CCTV-6 电影,http://180.109.94.149:4022/udp/239.49.8.76:8000
CCTV-6超清 (CAVS),http://113.100.31.243:4022/udp/239.77.0.178:5146
CCTV-6高清,http://113.100.31.243:4022/udp/239.77.0.171:5146
CCTV-7 国防军事,http://180.109.94.149:4022/udp/239.49.0.126:8000
CCTV-7高清 (CAVS),http://113.100.31.243:4022/udp/239.77.1.167:5146
CCTV-7高清测试(CCTV -7军事农业高清),http://113.100.31.243:4022/udp/239.77.0.138:5146
CCTV-8 电视剧,http://180.109.94.149:4022/udp/239.49.8.77:8000
CCTV-8超清 (CAVS),http://113.100.31.243:4022/udp/239.77.0.181:5146
CCTV-8高清,http://113.100.31.243:4022/udp/239.77.0.172:5146
CCTV-9 纪录,http://180.109.94.149:4022/udp/239.49.8.53:9814
CCTV-9高清,http://113.100.31.243:4022/udp/239.77.1.160:5146
CCTV-9高清 (CAVS),http://113.100.31.243:4022/udp/239.77.1.168:5146
CCTV-9高清测试,http://113.100.31.243:4022/udp/239.77.0.135:5146
CCTV-10 科教,http://180.109.94.149:4022/udp/239.49.8.54:9818
CCTV-10高清,http://113.100.31.243:4022/udp/239.77.1.113:5146
CCTV-11 戏曲,http://180.109.94.149:4022/udp/239.49.0.127:8000
CCTV-12 社会与法,http://180.109.94.149:4022/udp/239.49.8.55:9822
CCTV-12高清 (CAVS),http://113.100.31.243:4022/udp/239.77.1.170:5146
CCTV-12高清 (CAVS),http://113.100.31.243:4022/udp/239.77.1.190:5146
CCTV-12高清测试,http://113.100.31.243:4022/udp/239.77.0.136:5146
CCTV-13 新闻,http://180.109.94.149:4022/udp/239.49.8.109:8000
CCTV-13高清,http://113.100.31.243:4022/udp/239.253.43.196:5146
CCTV-13高清,http://113.100.31.243:4022/udp/239.77.0.188:5146
CCTV-14 少儿,http://180.109.94.149:4022/udp/239.49.8.56:9826
CCTV-14高清,http://113.100.31.243:4022/udp/239.77.1.161:5146
CCTV-14高清 (CAVS),http://113.100.31.243:4022/udp/239.77.1.171:5146
CCTV-14高清测试,http://113.100.31.243:4022/udp/239.77.0.133:5146
CCTV-15 音乐,http://180.109.94.149:4022/udp/239.49.0.128:8000
CCTV-16 奥林匹克,http://180.109.94.149:4022/udp/239.49.8.31:8000
CCTV-16 奥林匹克4K,http://180.109.94.149:4022/udp/239.49.0.109:8000
CCTV-16高清,http://113.100.31.243:4022/udp/239.77.0.165:5146
CCTV-17 农业农村,http://180.109.94.149:4022/udp/239.49.8.52:9810
CCTV-17农业高清,http://113.100.31.243:4022/udp/239.77.0.198:5146
CCTV-17高清,http://113.100.31.243:4022/udp/239.77.1.121:5146
央视台球高清,http://113.100.31.243:4022/udp/239.253.43.21:5146
央视文化精品高清,http://113.100.31.243:4022/udp/239.253.43.13:5146
三沙卫视,http://180.109.94.149:4022/udp/239.49.0.167:8000
三沙卫视高清,http://113.100.31.243:4022/udp/239.253.43.113:5146
东南卫视,http://180.109.94.149:4022/udp/239.49.8.112:8000
东南卫视高清,http://113.100.31.243:4022/udp/239.77.1.104:5146
东方卫视,http://180.109.94.149:4022/udp/239.49.8.17:9606
东方卫视4K-50FPS,http://180.109.94.149:4022/udp/239.49.1.70:8000
东方卫视 4K,http://113.100.31.243:4022/udp/239.77.0.59:5146
东方卫视 4K (AVS2),http://113.100.31.243:4022/udp/239.77.1.34:5146
东方卫视高清,http://113.100.31.243:4022/udp/239.77.0.5:5146
东方卫视高清,http://113.100.31.243:4022/udp/239.77.0.98:5146
东方卫视高清 (CAVS),http://113.100.31.243:4022/udp/239.77.1.156:5146
云南卫视,http://180.109.94.149:4022/udp/239.49.0.177:8000
云南卫视高清,http://113.100.31.243:4022/udp/239.253.43.100:5146
兵团卫视高清,http://113.100.31.243:4022/udp/239.77.1.29:5146
北京卫视,http://180.109.94.149:4022/udp/239.49.8.11:9414
北京卫视4K-25FPS,http://180.109.94.149:4022/udp/239.49.0.42:8000
北京卫视4K-50FPS,http://180.109.94.149:4022/udp/239.49.0.253:8000
北京卫视 4K,http://113.100.31.243:4022/udp/239.77.0.2:5146
北京卫视 4K,http://113.100.31.243:4022/udp/239.77.0.233:5146
北京卫视 4K,http://113.100.31.243:4022/udp/239.77.0.153:5146
北京卫视 宽色域 50p 4K,http://113.100.31.243:4022/udp/239.77.0.3:5146
北京卫视高清,http://113.100.31.243:4022/udp/239.77.1.4:5146
北京卫视高清,http://113.100.31.243:4022/udp/239.77.0.232:5146
